koryakov_db_id,eng_vil_name,rus_vil_name,lang_1_K,lang_2_K,lang_1_S,lang_2_S,same_languages,name_1885,name_1895,name_1926,name_2010,census_1885,census_1895,census_1926,census_2010,Lat,Lon,Republic,Region,elevation,LevK_comments,kutans
NA,Zandak-ara,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.028604,46.352359,Chechnya,NA,609.200256347656,NA,not_kutan
NA,Dattykh,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.030344,45.09973,Ingushetia,NA,657.550964355469,NA,not_kutan
NA,Verkhatoy,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.030871,46.02981,Chechnya,NA,500.916351318359,NA,not_kutan
NA,Engenoy,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0375,46.284444,Chechnya,NA,666.4287109375,NA,not_kutan
NA,Tatay-khutor,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.038611,46.485556,Chechnya,NA,548.831237792969,NA,not_kutan
NA,Sherdy-mokhk,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.03978,46.156553,Chechnya,NA,598.954711914063,NA,not_kutan
NA,Duba-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.040278,45.730278,Chechnya,NA,368.535919189453,NA,not_kutan
NA,Gordali,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.042119,46.226801,Chechnya,NA,658.147583007812,NA,not_kutan
NA,Pionerskoe,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.042469,45.708575,Chechnya,NA,377.668151855469,NA,not_kutan
NA,Bas-gordali,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.044439,46.213426,Chechnya,NA,655.176025390625,NA,not_kutan
NA,Lakha-varandy,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.044444,45.708889,Chechnya,NA,374.373291015625,NA,not_kutan
NA,Khochi-ara,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.051831,46.320541,Chechnya,NA,477.872314453125,NA,not_kutan
NA,Gezinchu,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.052957,46.171268,Chechnya,NA,576.603454589844,NA,not_kutan
NA,Mekhkeshty,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.055158,46.394023,Chechnya,NA,696.892272949219,NA,not_kutan
NA,Bil'ty,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.056106,46.347876,Chechnya,NA,639.118896484375,NA,not_kutan
NA,Goy-chu,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.056111,45.608611,Chechnya,NA,344.988983154297,NA,not_kutan
NA,Zandak,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.058333,46.455833,Chechnya,NA,866.828979492188,NA,not_kutan
NA,Dzhankhoy-khutor,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.061111,46.136389,Chechnya,NA,414.311248779297,NA,not_kutan
NA,Sayasan,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.061111,46.290833,Chechnya,NA,509.729309082031,NA,not_kutan
NA,Alkhazurovo,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.062222,45.654722,Chechnya,NA,360.773254394531,NA,not_kutan
NA,Benoy,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.063611,46.014167,Chechnya,NA,485.588409423828,NA,not_kutan
NA,Khashki-mokhk,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.064966,46.19528,Chechnya,NA,519.600219726563,NA,not_kutan
NA,Martan-chu,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.068056,45.555278,Chechnya,NA,330.659271240234,NA,not_kutan
NA,Tangi-chu,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.071667,45.511667,Chechnya,NA,323.619720458984,NA,not_kutan
NA,Rogun-kazha,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.074444,46.348611,Chechnya,NA,507.459167480469,NA,not_kutan
NA,Enikali,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.074444,46.1525,Chechnya,NA,459.992858886719,NA,not_kutan
NA,Isay-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.07445,46.275598,Chechnya,NA,579.301879882813,NA,not_kutan
NA,Ishkhoy-khutor,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.077261,46.358045,Chechnya,NA,516.056701660156,NA,not_kutan
NA,Gilyany,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.078889,46.48,Chechnya,NA,592.590454101563,NA,not_kutan
NA,Achereshki,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.080475,46.136395,Chechnya,NA,486.57861328125,NA,not_kutan
NA,Malye shuani,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.080556,46.222778,Chechnya,NA,545.490600585937,NA,not_kutan
NA,Church-irzu,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.081259,46.396071,Chechnya,NA,578.878967285156,NA,not_kutan
NA,Sovragi,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.085328,46.334168,Chechnya,NA,507.899200439453,NA,not_kutan
NA,Marzoy-mokhk,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.086401,46.101729,Chechnya,NA,804.470581054687,NA,not_kutan
NA,Goyskoe,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.086667,45.600278,Chechnya,NA,286.821929931641,NA,not_kutan
NA,Roshni-chu,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.088889,45.4575,Chechnya,NA,349.974456787109,NA,not_kutan
NA,Koren-benoy,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.089976,46.146151,Chechnya,NA,500.471496582031,NA,not_kutan
NA,Ayti-mokhk,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.090278,46.346944,Chechnya,NA,503.870971679688,NA,not_kutan
NA,Shalazhi,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.092778,45.359722,Chechnya,NA,378.537322998047,NA,not_kutan
NA,Turty-khutor,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.093333,46.27,Chechnya,NA,627.732971191406,NA,not_kutan
NA,Gekhi-chu,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.094444,45.412222,Chechnya,NA,378.334136962891,NA,not_kutan
NA,Regita,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.095556,46.124722,Chechnya,NA,660.923095703125,NA,not_kutan
NA,Galashki,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.095888,44.98533,Ingushetia,NA,623.448364257813,NA,not_kutan
NA,Nozhay-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.097222,46.379167,Chechnya,NA,473.164611816406,NA,not_kutan
NA,Starye atagi,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1,45.738583,Chechnya,NA,279.436096191406,NA,not_kutan
NA,Bel'ty,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.10407,46.168959,Chechnya,NA,422.108825683594,NA,not_kutan
NA,Yalkhoy-mokhk,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.107778,46.189722,Chechnya,NA,342.386199951172,NA,not_kutan
NA,Serzhen'-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.109722,45.974167,Chechnya,NA,412.317993164062,NA,not_kutan
NA,Khidi-khutor,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.11,46.146944,Chechnya,NA,742.272399902344,NA,not_kutan
NA,Chapaevo,NA,NA,NA,Lak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.11009,46.4862,Daghestan,NA,428.326232910156,NA,not_kutan
NA,Devlatbi-hutor,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.110833,46.3,Chechnya,NA,660.983215332031,NA,not_kutan
NA,Dzhaglargi,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.111389,46.109167,Chechnya,NA,651.408020019531,NA,not_kutan
NA,Shovkhal-berdy,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1125,46.319444,Chechnya,NA,413.265411376953,NA,not_kutan
NA,Betti-mokhk,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.11527,46.33604,Chechnya,NA,413.160308837891,NA,not_kutan
NA,Niki-khita,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.115634,46.069614,Chechnya,NA,594.214233398438,NA,not_kutan
NA,Novolakskoe,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1169,46.4839,Daghestan,NA,415.906494140625,NA,not_kutan
NA,Usum-khutor,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.117337,46.16837,Chechnya,NA,493.718444824219,NA,not_kutan
NA,Balansu,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.120833,46.387778,Chechnya,NA,487.066070556641,NA,not_kutan
NA,Gansolchu,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.124492,46.2406,Chechnya,NA,519.626281738281,NA,not_kutan
NA,Beshil-irzu,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.124972,46.304227,Chechnya,NA,743.820922851563,NA,not_kutan
NA,Novye atagi,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.127778,45.791111,Chechnya,NA,264.294464111328,NA,not_kutan
NA,Yandi,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.128056,45.328889,Chechnya,NA,300.236724853516,NA,not_kutan
NA,Urus-martan,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.129167,45.541667,Chechnya,NA,236.51416015625,NA,not_kutan
NA,Duchi,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.129826,47.460438,Daghestan,NA,-25,NA,not_kutan
NA,Akhkinchu-borzoy,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.13,46.195833,Chechnya,NA,404.704132080078,NA,not_kutan
NA,Staryy achkhoy,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.130556,45.2975,Chechnya,NA,290.351867675781,NA,not_kutan
NA,Novyy zamay-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.134106,46.358098,Chechnya,NA,408.114959716797,NA,not_kutan
NA,Yamansu (Shushiya),NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.13546,46.425114,Daghestan,NA,315.418914794922,NA,not_kutan
NA,Banayyurt (Akhar),NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1375,46.4225,Daghestan,NA,328.919647216797,NA,not_kutan
NA,Arshty,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.139052,45.129402,Ingushetia,NA,541.140747070313,NA,not_kutan
NA,Shali,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.14,45.903889,Chechnya,NA,228.425308227539,NA,not_kutan
NA,Sogunty,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.141111,46.343889,Chechnya,NA,367.071899414062,NA,not_kutan
NA,Ali-yurt,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.141775,44.85396,Ingushetia,NA,718.336547851563,NA,not_kutan
NA,Zamay-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.150833,46.378889,Chechnya,NA,349.267791748047,NA,not_kutan
NA,Gel'bakh (V. Chiryurt),NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.15101,46.85751,Daghestan,NA,104.810287475586,NA,not_kutan
NA,Bamut,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1575,45.199722,Chechnya,NA,335.177124023437,NA,not_kutan
NA,Dzhigurty,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.16,46.176667,Chechnya,NA,300.178924560547,NA,not_kutan
NA,Avtury,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.160556,46.013889,Chechnya,NA,248.768981933594,NA,not_kutan
NA,Gekhi,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.161389,45.471111,Chechnya,NA,229,NA,not_kutan
NA,Meskety,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.161389,46.357778,Chechnya,NA,395.890869140625,NA,not_kutan
NA,Goyty,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.164167,45.622222,Chechnya,NA,213,NA,not_kutan
NA,Novokuli,NA,NA,NA,Lak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1656,46.5211,Daghestan,NA,324.602142333984,NA,not_kutan
NA,Magas,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.166667,44.816667,Ingushetia,NA,577.973388671875,NA,not_kutan
NA,Bavtugay,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.16808,46.83415,Daghestan,NA,104.974472045898,NA,not_kutan
NA,Katyr-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.168611,45.368056,Chechnya,NA,237.153549194336,NA,not_kutan
NA,Galayty,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.174167,46.388056,Chechnya,NA,281.111267089844,NA,not_kutan
NA,Staryy Bavtugay,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.17479,46.83946,Daghestan,NA,84.3094482421875,NA,kutan
NA,Valerik,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.176389,45.404167,Chechnya,NA,225.82600402832,NA,not_kutan
NA,Chemul'ga,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.178142,45.124479,Ingushetia,NA,444.430206298828,NA,not_kutan
NA,Alkhasty,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.181337,44.993549,Ingushetia,NA,510.305114746094,NA,not_kutan
NA,Endirey,NA,NA,NA,Kumyk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.182964,46.662014,Daghestan,NA,259.258819580078,NA,not_kutan
NA,Surkhakhi,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.183333,44.9,Ingushetia,NA,662.185119628906,NA,not_kutan
NA,Germenchuk,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.188889,45.924444,Chechnya,NA,186.259872436523,NA,not_kutan
NA,Achkhoy-martan,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.189167,45.284722,Chechnya,NA,248.783294677734,NA,not_kutan
NA,Ekazhevo,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2,44.816667,Ingushetia,NA,539.00390625,NA,not_kutan
NA,Chechen-aul,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.203333,45.783333,Chechnya,NA,201.110534667969,NA,not_kutan
NA,Mayrtup,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.204167,46.131944,Chechnya,NA,189.874694824219,NA,not_kutan
NA,Kurchaloy,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.204444,46.087778,Chechnya,NA,163.788696289063,NA,not_kutan
NA,Albaniya (Tonokh-Kuli),NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2056,46.6933,Daghestan,NA,186.568817138672,NA,kutan
NA,Toturbiykala,NA,NA,NA,Kumyk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2056,46.6933,Daghestan,NA,186.568817138672,NA,kutan
NA,Novyy Sulak,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.21068,46.81809,Daghestan,NA,49.761043548584,NA,kutan
NA,Novochurtakh,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2131,46.5436,Daghestan,NA,190.977981567383,NA,not_kutan
NA,Alleroy,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.213889,46.289722,Chechnya,NA,279.849792480469,NA,not_kutan
NA,Geldagana,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.215278,46.040278,Chechnya,NA,155.187026977539,NA,not_kutan
NA,Ishkhoy-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.215833,46.391111,Chechnya,NA,247.942749023438,NA,not_kutan
NA,Bachi-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.216389,46.193889,Chechnya,NA,202.337875366211,NA,not_kutan
NA,Nazran',NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.216667,44.766667,Ingushetia,NA,528.320373535156,NA,not_kutan
NA,Berd-yurt,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.219063,45.110379,Ingushetia,NA,338.677490234375,NA,not_kutan
NA,Tukhchar,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2192,46.4139,Daghestan,NA,255.03857421875,NA,not_kutan
NA,Sultan-Yangiyurt,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.21961,46.86187,Daghestan,NA,46.8808670043945,NA,kutan
NA,Shaami-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.22,45.386389,Chechnya,NA,186.225204467773,NA,not_kutan
NA,Centaroy,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.221944,46.245833,Chechnya,NA,223.649810791016,NA,not_kutan
NA,Goksuv,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2222,46.82137,Daghestan,NA,42.0612411499023,NA,kutan
NA,Kantyshevo,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.226647,44.637807,Ingushetia,NA,537.1142578125,NA,not_kutan
NA,Gikalo,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.229167,45.733611,Chechnya,NA,182.661636352539,NA,not_kutan
NA,Dolakovo,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.23,44.591667,Ingushetia,NA,485,NA,not_kutan
NA,Karlanyurt,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2303,46.6447,Daghestan,NA,161.624847412109,NA,kutan
NA,Alkhan-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.230833,45.565556,Chechnya,NA,162.488571166992,NA,not_kutan
NA,Khambi-irzi,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.234167,45.451667,Chechnya,NA,171.680694580078,NA,not_kutan
NA,Nesterovskaya,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.235556,45.049167,Ingushetia,NA,407.053192138672,NA,not_kutan
NA,Kokrek,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.23639,46.72665,Daghestan,NA,93.6132736206055,NA,kutan
NA,Kulary,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.238333,45.500278,Chechnya,NA,167.774826049805,NA,not_kutan
NA,Coci-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.238333,46.000556,Chechnya,NA,135.936126708984,NA,not_kutan
NA,Krasnopartizanskiy,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.243264,45.546768,Chechnya,NA,161.01887512207,NA,not_kutan
NA,Khasavyurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.246769,46.58939,Daghestan,NA,132.420455932617,NA,kutan
NA,Gerzel'-aul,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.249167,46.3975,Chechnya,NA,138.092254638672,NA,not_kutan
NA,Novomekhel'ta,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.249918,46.54397,Daghestan,NA,121.827644348145,NA,kutan
NA,Mesker-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.251389,45.909444,Chechnya,NA,132.599349975586,NA,not_kutan
NA,Koshkel'dy,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.253056,46.349167,Chechnya,NA,105.343200683594,NA,not_kutan
NA,Petrakovskoe,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.25332,46.6321,Daghestan,NA,117.787124633789,NA,kutan
NA,Temiraul,NA,NA,NA,Kumyk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2539,46.8272,Daghestan,NA,26.8926086425781,NA,kutan
NA,Novyy sharoy,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.254444,45.277778,Chechnya,NA,219.601211547852,NA,not_kutan
NA,Prigorodnoe,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.254444,45.756944,Chechnya,NA,163.057006835938,NA,not_kutan
NA,Verkhniy noyber,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.255556,46.283056,Chechnya,NA,117.695541381836,NA,not_kutan
NA,Bayram,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.25691,46.6513,Daghestan,NA,115.609321594238,NA,kutan
NA,Gazi-yurt,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.260278,44.841389,Ingushetia,NA,499.317749023438,NA,not_kutan
NA,Alkhan-kala,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.260556,45.535278,Chechnya,NA,195.502136230469,NA,not_kutan
NA,Mogilyovskoe,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.26106,46.62714,Daghestan,NA,108.514930725098,NA,kutan
NA,Barsuki,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.261289,44.810823,Ingushetia,NA,515.017944335937,NA,not_kutan
NA,Zakan-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.263611,45.419167,Chechnya,NA,192.200225830078,NA,not_kutan
NA,Nizhniy noybera,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.266667,46.278889,Chechnya,NA,74.7108764648438,NA,not_kutan
NA,Yandare,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.269167,44.908611,Ingushetia,NA,500.735626220703,NA,not_kutan
NA,Davydenko,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.271389,45.26,Chechnya,NA,222.363632202148,NA,not_kutan
NA,Bammatbekyurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.27167,46.61972,Daghestan,NA,92.9582595825195,NA,kutan
NA,Mutsalaul,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2719,46.7311,Daghestan,NA,54.6309318542481,NA,kutan
NA,Khamavyurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2722,46.4286,Daghestan,NA,109.971817016602,NA,not_kutan
NA,Solnechnoe,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2761,46.5069,Daghestan,NA,88.1296463012695,NA,kutan
NA,Ilaskhan-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.278889,46.098333,Chechnya,NA,109.45043182373,NA,not_kutan
NA,Plievo,NA,NA,NA,Ingush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.28043,44.838204,Ingushetia,NA,483.632507324219,NA,not_kutan
NA,Bil'toy-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2825,46.295278,Chechnya,NA,44.4360198974609,NA,not_kutan
NA,Akhtini,NA,NA,NA,Avar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.28282,47.02641,Daghestan,NA,-9.82463264465332,NA,kutan
NA,Nuradilovo,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.284357,46.4645,Daghestan,NA,85.1721343994141,NA,kutan
NA,Gordali-yurt,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.285278,46.315833,Chechnya,NA,52.2421569824219,NA,not_kutan
NA,Pokrovskoe,NA,NA,NA,Chechen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2886,46.6658,Daghestan,NA,61.4022521972656,NA,kutan
